"","meses_no_local_alocado","churn","idade","anos_formacao","atuacao_previa_no_municipio","anos_atuacao_previa_no_municipio","media_vinculos_mes","Prorrogado","m_agente_saude","m_tec_aux_enf","m_enfermeiro","m_dentista","regiao_destino","populacao","porte","pib_percapita","variacao_pib","tx_pop_ocupada_2019","orcamento_saude","esgotamento_sanitario","taxa_homicidio","ideb_anosfinais","investimento_infraestrutura","equipamentos_esportivos","equipamentos_culturais","distancia_capital"
"847",10,"migrou",31,0.0848733744010951,"Não",0,1,"NÃO",7,1,2,1,"Nordeste",10247,"PP-I",8658.99,77,7.49487654923392,920.69,0,68.634,4,953.005,8.57,17.141,148
"848",68,"migrou",49,18.5845311430527,"Não",0,1,"SIM",9.02941176470588,1.15588235294118,1.16176470588235,1,"Nordeste",27725,"PP-II",8600.38,105,8.22362488728584,550.43,48.86,8.87,5.3,2589.478,2.979,5.959,111
"849",34,"migrou",45,4.08487337440109,"Não",0,1.07692307692308,"NÃO",4.72727272727273,1.75,1.34090909090909,1.61363636363636,"Nordeste",17981,"PP-I",15445.64,203,8.31433179467215,639.4,0,49.804,4,2725.811,0,16.773,63
"850",68,"migrou",47,14.9158110882957,"Sim",2.5,1,"SIM",4.42647058823529,1.07720588235294,1,NA,"Nordeste",14076,"PP-I",7007.76,77,4.29099175902245,486.32,70.17,30.694,4.6,2179.234,6.149,18.448,172
"851",67,"migrou",34,3.08555783709788,"Não",0,1,"SIM",8.02985074626866,2.43283582089552,1.16417910447761,1.09850746268657,"Nordeste",24088,"PP-II",15004.2,88,14.2643639986715,618.32,76.81,19.53,NA,259.582,3.945,0,663
"852",21,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",11.6666666666667,1,1.0952380952381,NA,"Nordeste",39582,"PP-II",12356.68,136,11.118690313779,431.01,0,29.786,4.2,2447.192,12.506,7.503,198
"853",67,"permanece",39,0.167008898015058,"Não",0,1,"NÃO",6.64,1.44,1.6,1.36,"Nordeste",23879,"PP-II",10957.81,105,9.03722936471376,514.44,0,15.763,4.4,4254.933,3.956,11.868,128
"854",68,"migrou",67,36.0848733744011,"Não",0,1,"SIM",5.11764705882353,1.64705882352941,1.61029411764706,NA,"Nordeste",11333,"PP-I",11939.71,100,10.6679608223771,583.94,0,18.647,5.6,3391.016,25.235,18.926,111
"855",68,"migrou",51,11.0855578370979,"Não",0,1,"SIM",10.6470588235294,1.29411764705882,1.32352941176471,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"856",68,"migrou",35,2.99794661190965,"Não",0,1,"SIM",6,1.17647058823529,1.10294117647059,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"857",26,"migrou",42,1.33333333333333,"Não",0,1,"NÃO",9,1,1,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"858",68,"permanece",44,1.50308008213552,"Não",0,1,"SIM",13.4705882352941,2.57352941176471,2.11764705882353,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"859",41,"migrou",42,7.58658453114305,"Não",0,1,"SIM",5.34146341463415,1,1,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"860",8,"migrou",34,0.58590006844627,"Não",0,1,"NÃO",8,1,1,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"861",9,"migrou",32,1.08418891170431,"Não",0,1,"NÃO",7.33333333333333,1.11111111111111,1.22222222222222,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"862",68,"permanece",35,2.49691991786448,"Não",0,1,"SIM",14.3823529411765,2.26470588235294,2.14705882352941,NA,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"863",37,"migrou",34,2.08350444900753,"Não",0,1,"NÃO",12.5405405405405,1.97297297297297,1.97297297297297,1.94594594594595,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"864",5,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",16,2,2,1,"Nordeste",349976,"GP",14075.44,52,22.9598601046929,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"865",5,"migrou",38,4,"Não",0,1,"NÃO",4,1,1,1,"Nordeste",21808,"PP-II",14816.52,169,8.05667644900954,576.6,7.52,25.121,5.5,2054.145,41.959,8.392,111
"866",73,"permanece",71,37.0841889117043,"Sim",13.4166666666667,2,"NÃO",4.75,1.46176470588235,1.01470588235294,NA,"Nordeste",65245,"MP",10256.43,118,7.89332515901602,414.23,0,21.595,3.6,2367.142,4.352,4.352,626
"867",68,"migrou",36,3.50444900752909,"Não",0,1.5,"NÃO",6,1.71428571428571,1,NA,"Nordeste",65245,"MP",10256.43,118,7.89332515901602,414.23,0,21.595,3.6,2367.142,4.352,4.352,626
"868",68,"migrou",36,2.25051334702259,"Não",0,1.67647058823529,"NÃO",5.35593220338983,1.38983050847458,1,NA,"Nordeste",65245,"MP",10256.43,118,7.89332515901602,414.23,0,21.595,3.6,2367.142,4.352,4.352,626
"869",68,"migrou",32,0.58590006844627,"Não",0,1.13235294117647,"NÃO",5.90625,1,1,1,"Nordeste",65245,"MP",10256.43,118,7.89332515901602,414.23,0,21.595,3.6,2367.142,4.352,4.352,626
"870",68,"migrou",31,0.0848733744010951,"Não",0,1,"NÃO",6,1,1,NA,"Nordeste",65245,"MP",10256.43,118,7.89332515901602,414.23,0,21.595,3.6,2367.142,4.352,4.352,626
"871",68,"permanece",36,0.58590006844627,"Não",0,1,"SIM",9.58823529411765,1.38235294117647,1,NA,"Nordeste",54584,"MP",13588.07,67,13.8648688260296,497.74,0,47.431,4.2,4028.403,1.587,6.35,121
"872",34,"migrou",33,1.08418891170431,"Não",0,1,"NÃO",4.08823529411765,1,1.17647058823529,1.05882352941176,"Nordeste",54584,"MP",13588.07,67,13.8648688260296,497.74,0,47.431,4.2,4028.403,1.587,6.35,121
"873",42,"migrou",37,3.08555783709788,"Não",0,1,"SIM",6.5,1,1,NA,"Nordeste",18612,"PP-I",8751.5,71,6.14119922630561,537.46,35.98,22.717,3.6,2851.01,18.253,0,566
"874",31,"migrou",34,2.5845311430527,"Não",0,1.12903225806452,"NÃO",5.71428571428571,1,1,1,"Nordeste",18612,"PP-I",8751.5,71,6.14119922630561,537.46,35.98,22.717,3.6,2851.01,18.253,0,566
"875",34,"migrou",40,7.58658453114305,"Não",0,1,"SIM",4.26470588235294,1.14705882352941,1.02941176470588,NA,"Nordeste",28340,"PP-II",8037.12,85,5.34227240649259,538.7,0,41.475,4.9,3223.792,0,10.355,114
"876",9,"migrou",37,2.16563997262149,"Não",0,1,"NÃO",5,1,1,NA,"Nordeste",28340,"PP-II",8037.12,85,5.34227240649259,538.7,0,41.475,4.9,3223.792,0,10.355,114
"877",68,"permanece",63,29.4182067077344,"Não",0,1.20588235294118,"SIM",6.51470588235294,2.29411764705882,1.76470588235294,1.01470588235294,"Nordeste",56665,"MP",15370.49,154,7.53198623488926,519.93,0,53.092,4.5,3313.118,0,3.567,44
"878",68,"permanece",40,9.50308008213552,"Não",0,1,"SIM",6.33823529411765,1.33823529411765,1.05882352941176,1.23529411764706,"Nordeste",56665,"MP",15370.49,154,7.53198623488926,519.93,0,53.092,4.5,3313.118,0,3.567,44
"879",73,"permanece",78,32.5037645448323,"Sim",13.4166666666667,1,"SIM",8.66197183098592,1.08450704225352,0.971830985915493,NA,"Nordeste",342167,"GP",15279.74,113,11.1892730742591,289.37,52.88,24.716,4.2,3061.929,0.608,0.608,16
"880",50,"migrou",36,1.58521560574949,"Não",0,1,"SIM",11.4,1,1,NA,"Nordeste",342167,"GP",15279.74,113,11.1892730742591,289.37,52.88,24.716,4.2,3061.929,0.608,0.608,16
"881",9,"migrou",33,2.08350444900753,"Não",0,1,"NÃO",8,1,1,NA,"Nordeste",342167,"GP",15279.74,113,11.1892730742591,289.37,52.88,24.716,4.2,3061.929,0.608,0.608,16
"882",49,"migrou",35,0.0848733744010951,"Não",0,1.02040816326531,"SIM",11.86,1.18,1.16,NA,"Nordeste",342167,"GP",15279.74,113,11.1892730742591,289.37,52.88,24.716,4.2,3061.929,0.608,0.608,16
"883",42,"migrou",69,39.0855578370979,"Não",0,1,"SIM",4.09523809523809,1.95238095238095,1,1.03571428571429,"Nordeste",62722,"MP",10863.62,93,10.0602659353975,490.31,65.14,23.741,5.5,2354.716,7.457,5.966,218
"884",24,"migrou",43,8.83778234086242,"Sim",2.58333333333333,1,"NÃO",7,1,1,1,"Nordeste",34161,"PP-II",40013.62,39,14.0803840636984,670.63,0,16.417,3.9,993.26,5.527,8.29,465
"885",73,"permanece",39,3.41957563312799,"Sim",0.416666666666667,3.73529411764706,"NÃO",18,9.05769230769231,4.30769230769231,2.5,"Nordeste",386791,"GP",20442.97,75,18.2801564669292,427.95,83.65,26.923,5.2,1864.078,0.582,1.163,716
"886",67,"migrou",35,3.16769336071184,"Não",0,1.05970149253731,"NÃO",8.40540540540541,5.09459459459459,2.43243243243243,NA,"Nordeste",386791,"GP",20442.97,75,18.2801564669292,427.95,83.65,26.923,5.2,1864.078,0.582,1.163,716
"887",45,"migrou",39,2.25051334702259,"Não",0,1,"NÃO",4.65853658536585,2.78048780487805,1.50609756097561,NA,"Nordeste",386791,"GP",20442.97,75,18.2801564669292,427.95,83.65,26.923,5.2,1864.078,0.582,1.163,716
"888",40,"migrou",50,3.67145790554415,"Não",0,1,"NÃO",9.15,4.20625,2.525,1.475,"Nordeste",386791,"GP",20442.97,75,18.2801564669292,427.95,83.65,26.923,5.2,1864.078,0.582,1.163,716
"889",24,"migrou",34,0.167008898015058,"Não",0,1,"NÃO",8.16666666666667,1,1,1,"Nordeste",17928,"PP-I",7089.05,14,7.0727353859884,490.2,57.31,19.203,4.1,274.162,7.723,11.585,180
"890",19,"migrou",37,2.16563997262149,"Não",0,1,"NÃO",7.31578947368421,1.90789473684211,1,1,"Nordeste",6554,"PP-I",8248.64,114,6.63716814159292,832.05,37,14.678,5.5,4682.746,43.975,29.317,410
"891",31,"migrou",35,0.0848733744010951,"Não",0,1,"NÃO",8,1,1,1,"Nordeste",98254,"MP",16071.59,94,17.2461172064242,403.69,0,29.647,4.3,2515.004,1.888,1.888,187
"892",68,"migrou",32,0.0848733744010951,"Não",0,1,"SIM",10.9411764705882,1.45588235294118,1.47058823529412,NA,"Nordeste",98254,"MP",16071.59,94,17.2461172064242,403.69,0,29.647,4.3,2515.004,1.888,1.888,187
"893",11,"migrou",31,0,"Não",0,1,"NÃO",6.90909090909091,1,1,1,"Nordeste",98254,"MP",16071.59,94,17.2461172064242,403.69,0,29.647,4.3,2515.004,1.888,1.888,187
"894",66,"permanece",72,39.0855578370979,"Sim",3,1.09677419354839,"NÃO",6.2,1.5,1,1,"Nordeste",13113,"PP-I",6563.48,82,6.3982307633646,425.68,0,0,4.1,923.144,12.725,19.088,173
"895",35,"migrou",55,24.0848733744011,"Não",0,1,"NÃO",7.05714285714286,1,1,1.02857142857143,"Nordeste",49449,"PP-II",21474.46,228,10.0042467997331,299.27,0,30.25,5,749.727,11.873,5.089,210
"896",73,"migrou",37,4.58590006844627,"Sim",1.58333333333333,1.97058823529412,"SIM",5.86764705882353,1.08823529411765,1.14705882352941,1.04411764705882,"Nordeste",49449,"PP-II",21474.46,228,10.0042467997331,299.27,0,30.25,5,749.727,11.873,5.089,210
"897",68,"migrou",40,8.50376454483231,"Sim",2.41666666666667,1.70588235294118,"SIM",17.1176470588235,1.94117647058824,2.31617647058824,NA,"Nordeste",49449,"PP-II",21474.46,228,10.0042467997331,299.27,0,30.25,5,749.727,11.873,5.089,210
"898",67,"migrou",47,7.08555783709788,"Não",0,1.02985074626866,"SIM",2.55769230769231,1.09615384615385,1,1,"Nordeste",49449,"PP-II",21474.46,228,10.0042467997331,299.27,0,30.25,5,749.727,11.873,5.089,210
"899",15,"migrou",44,14.5023956194387,"Sim",1.25,1.1,"NÃO",10.9,1.6,1.6,1,"Nordeste",34843,"PP-II",8542.87,95,8.00160720948254,601.49,44.38,29.447,4.6,1657.197,5.901,5.901,476
"900",24,"migrou",39,0,"Não",0,1,"NÃO",7,3.44270833333333,1.80208333333333,1,"Nordeste",31004,"PP-II",12112.62,137,10.9437491936524,691.55,0,14.727,5.1,916.771,8.879,5.919,402
"901",41,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",5.70731707317073,1.04268292682927,1.04268292682927,1,"Nordeste",31004,"PP-II",12112.62,137,10.9437491936524,691.55,0,14.727,5.1,916.771,8.879,5.919,402
"902",68,"permanece",32,0.0848733744010951,"Não",0,1.10294117647059,"SIM",6.16176470588235,2.09191176470588,1.63235294117647,1.08823529411765,"Nordeste",92228,"MP",17237.89,83,13.9599687730407,577.33,77.53,33.584,5,1443.12,2.332,5.829,417
"903",68,"permanece",34,0.0848733744010951,"Não",0,1.35294117647059,"SIM",7.48529411764706,1.20588235294118,1.19117647058824,1.01470588235294,"Nordeste",32811,"PP-II",15470.56,159,14.6170491603426,642.21,52.77,27.85,4.3,2672.856,8.389,13.982,320
"904",67,"permanece",43,10.5023956194387,"Não",0,1,"SIM",10.0597014925373,1.28358208955224,1.1044776119403,NA,"Nordeste",37596,"PP-II",11181.72,26,23.545057984892,543.6,16.9,58.868,3.9,4981.196,8.819,6.614,76
"905",8,"migrou",35,0.58590006844627,"Não",0,1,"NÃO",6.75,1,1,1,"Nordeste",37596,"PP-II",11181.72,26,23.545057984892,543.6,16.9,58.868,3.9,4981.196,8.819,6.614,76
"906",39,"migrou",39,8.08487337440109,"Não",0,1,"NÃO",6,1.17948717948718,1,1,"Nordeste",10540,"PP-I",7663.62,76,7.40037950664137,696.14,0,0,4.2,4106.609,35.492,26.619,592
"907",21,"migrou",39,0.0848733744010951,"Não",0,1.04761904761905,"NÃO",5.14285714285714,1,1,1,"Nordeste",64120,"MP",12365.04,81,11.5564566437929,524.17,19.15,30.727,4.5,1442.942,0,0,126
"908",40,"migrou",37,1.99863107460643,"Não",0,1,"SIM",6,1,1.025,1,"Nordeste",64120,"MP",12365.04,81,11.5564566437929,524.17,19.15,30.727,4.5,1442.942,0,0,126
"909",36,"migrou",37,0.0848733744010951,"Não",0,1,"NÃO",6,1,1.02777777777778,NA,"Nordeste",64120,"MP",12365.04,81,11.5564566437929,524.17,19.15,30.727,4.5,1442.942,0,0,126
"910",54,"migrou",37,0.0848733744010951,"Não",0,1,"SIM",5.2037037037037,1,1,1,"Nordeste",64120,"MP",12365.04,81,11.5564566437929,524.17,19.15,30.727,4.5,1442.942,0,0,126
"911",27,"migrou",31,0.0848733744010951,"Não",0,1.11111111111111,"NÃO",5.33333333333333,1.11111111111111,1.12962962962963,1.18518518518519,"Nordeste",64120,"MP",12365.04,81,11.5564566437929,524.17,19.15,30.727,4.5,1442.942,0,0,126
"912",37,"migrou",43,5.08418891170431,"Não",0,1,"NÃO",3.35135135135135,1.05405405405405,1,NA,"Nordeste",13738,"PP-I",15145.64,254,7.46833600232931,463.49,38.88,15.535,4.4,1733.609,23.274,15.516,172
"913",49,"migrou",33,2.5845311430527,"Não",0,1,"SIM",7.97435897435897,1.43589743589744,1,1,"Nordeste",23561,"PP-II",14178.96,84,14.7531938372735,744.97,98.48,42.757,4.1,5260.677,4.32,17.279,105
"914",10,"migrou",36,2.08350444900753,"Não",0,1,"NÃO",6,1,1,1,"Nordeste",23561,"PP-II",14178.96,84,14.7531938372735,744.97,98.48,42.757,4.1,5260.677,4.32,17.279,105
"915",26,"migrou",40,0.082135523613963,"Não",0,1,"NÃO",7.76923076923077,2,1,1,"Nordeste",24736,"PP-II",10648.84,122,11.3154915912031,414.79,82.4,17.376,4.8,3961.447,14.077,10.557,163
"916",40,"migrou",32,0.167008898015058,"Não",0,1.1,"NÃO",4.175,1.6,1,1,"Nordeste",24736,"PP-II",10648.84,122,11.3154915912031,414.79,82.4,17.376,4.8,3961.447,14.077,10.557,163
"917",43,"migrou",32,0.167008898015058,"Não",0,1,"NÃO",6.46511627906977,1.6046511627907,1,1,"Nordeste",24736,"PP-II",10648.84,122,11.3154915912031,414.79,82.4,17.376,4.8,3961.447,14.077,10.557,163
"918",24,"migrou",36,0.16974674880219,"Não",0,1,"NÃO",6.91666666666667,2,1.58333333333333,1,"Nordeste",41137,"PP-II",15713.67,98,17.2569706103994,428.04,0,50.864,3.5,2770.061,2.26,2.26,166
"919",10,"migrou",44,0,"Não",0,1,"NÃO",6,1,1.5,1,"Nordeste",41137,"PP-II",15713.67,98,17.2569706103994,428.04,0,50.864,3.5,2770.061,2.26,2.26,166
"920",10,"migrou",32,0,"Não",0,1,"NÃO",4.6,2,1,1.5,"Nordeste",41137,"PP-II",15713.67,98,17.2569706103994,428.04,0,50.864,3.5,2770.061,2.26,2.26,166
"921",31,"migrou",30,0,"Não",0,1,"NÃO",7,1,1,1,"Nordeste",41137,"PP-II",15713.67,98,17.2569706103994,428.04,0,50.864,3.5,2770.061,2.26,2.26,166
"922",37,"migrou",32,0.082135523613963,"Não",0,1.37837837837838,"NÃO",11,2,1.82608695652174,1.39130434782609,"Nordeste",21959,"PP-II",9282.15,110,5.860922628535,585.01,0,62.708,3.9,7963.638,4.877,0,152
"923",8,"migrou",38,7.08555783709788,"Sim",0.333333333333333,1,"NÃO",8,2,1,1,"Nordeste",134084,"GP",26874.4,140,19.2319739864563,419.14,29.84,57.655,3.7,694.279,1.45,0.725,53
"924",56,"migrou",34,1.91375770020534,"Não",0,1,"SIM",5.48214285714286,1.35714285714286,1.25,1,"Nordeste",134084,"GP",26874.4,140,19.2319739864563,419.14,29.84,57.655,3.7,694.279,1.45,0.725,53
"925",24,"migrou",34,0.0848733744010951,"Não",0,1,"NÃO",4.25,2,1,1.04166666666667,"Nordeste",134084,"GP",26874.4,140,19.2319739864563,419.14,29.84,57.655,3.7,694.279,1.45,0.725,53
"926",24,"migrou",33,0.0848733744010951,"Não",0,1,"NÃO",7.29166666666667,1.95833333333333,1.375,1.08333333333333,"Nordeste",134084,"GP",26874.4,140,19.2319739864563,419.14,29.84,57.655,3.7,694.279,1.45,0.725,53
"927",15,"migrou",32,0.0848733744010951,"Não",0,1.33333333333333,"NÃO",5,1,1,1,"Nordeste",134084,"GP",26874.4,140,19.2319739864563,419.14,29.84,57.655,3.7,694.279,1.45,0.725,53
"928",23,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",5.91304347826087,1,1,1.1304347826087,"Nordeste",17573,"PP-I",12427.86,166,12.2460592955102,997.2,35.77,11.487,4.9,3447.022,46.112,34.584,101
"929",24,"migrou",50,0.0848733744010951,"Não",0,1,"NÃO",6,3,1,1,"Nordeste",17573,"PP-I",12427.86,166,12.2460592955102,997.2,35.77,11.487,4.9,3447.022,46.112,34.584,101
"930",50,"migrou",37,3.58658453114305,"Sim",1.08333333333333,1,"SIM",6,2.58,1,1,"Nordeste",47938,"PP-II",9329.77,145,6.2413951353832,467.81,0,8.499,4.9,2288.001,2.13,4.261,128
"931",68,"permanece",32,1.50308008213552,"Não",0,1,"SIM",7.35294117647059,1.60294117647059,1.11764705882353,1.13235294117647,"Nordeste",47938,"PP-II",9329.77,145,6.2413951353832,467.81,0,8.499,4.9,2288.001,2.13,4.261,128
"932",22,"migrou",34,0.167008898015058,"Não",0,1,"NÃO",5,2.68181818181818,1,1.5,"Nordeste",47938,"PP-II",9329.77,145,6.2413951353832,467.81,0,8.499,4.9,2288.001,2.13,4.261,128
"933",46,"migrou",32,0.665297741273101,"Não",0,1,"SIM",4,2.39130434782609,1,1,"Nordeste",47938,"PP-II",9329.77,145,6.2413951353832,467.81,0,8.499,4.9,2288.001,2.13,4.261,128
"934",22,"migrou",41,0.0848733744010951,"Não",0,1,"NÃO",4,1,1,NA,"Nordeste",47938,"PP-II",9329.77,145,6.2413951353832,467.81,0,8.499,4.9,2288.001,2.13,4.261,128
"935",19,"migrou",31,0.0848733744010951,"Não",0,1,"NÃO",8,3,1,1,"Nordeste",6902,"PP-I",7908.17,163,5.43320776586497,473.42,0,0,4.5,1211.914,0,29.656,146
"936",50,"migrou",33,3.58658453114305,"Não",0,1.04,"SIM",5.53846153846154,2.28846153846154,1.19711538461538,1.05769230769231,"Nordeste",8436,"PP-I",7063.99,135,5.09720246562352,586.27,0,0,3.8,2128.173,24.067,60.168,183
"937",67,"migrou",39,4.50376454483231,"Sim",2.83333333333333,1,"NÃO",5,2,1,1,"Nordeste",7434,"PP-I",7484.51,130,4.99058380414313,502.87,0,0,6.5,6623.44,24.322,12.161,251
"938",37,"migrou",39,6.5845311430527,"Não",0,1,"NÃO",10,7,2.91891891891892,2,"Nordeste",10212,"PP-I",6917.16,121,5.32706619663141,322.44,0,9.446,5.1,3173.169,18.975,9.488,100
"939",20,"migrou",46,0.0848733744010951,"Não",0,1,"NÃO",9.5,4.75,2.01,2.7,"Nordeste",45793,"PP-II",13539.09,130,10.6413644006726,786.45,0,17.082,5,5596.225,2.138,19.243,84
"940",30,"migrou",32,0.503764544832307,"Não",0,1,"NÃO",5.2,3.76666666666667,1,2,"Nordeste",11100,"PP-I",8211.74,166,6.10810810810811,347.23,0,8.759,4.5,3789.099,0,0,136
"941",26,"migrou",45,9.08418891170431,"Não",0,1.11538461538462,"NÃO",9.56521739130435,4.43478260869565,2,1.17391304347826,"Nordeste",28212,"PP-II",8427.38,151,4.89862469870977,488.27,0,28.79,4.3,2485.83,32.462,3.607,290
"942",68,"migrou",70,37.0841889117043,"Sim",7.5,1,"SIM",7.10294117647059,1.39705882352941,1.07352941176471,0.919117647058823,"Nordeste",7356,"PP-I",7791.87,127,5.95432300163132,540.95,0,0,4.1,1105.106,0,12.101,854
"943",21,"migrou",30,0.0848733744010951,"Não",0,1,"NÃO",7,2.42857142857143,1,1,"Nordeste",7356,"PP-I",7791.87,127,5.95432300163132,540.95,0,0,4.1,1105.106,0,12.101,854
"944",10,"migrou",32,0.167008898015058,"Não",0,1,"NÃO",6,1,1.1,NA,"Nordeste",40970,"PP-II",10247.03,143,8.01562118623383,346.33,0,22.649,3.8,2787.383,2.524,10.096,189
"945",10,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",5.2,1,1,1.4,"Nordeste",40970,"PP-II",10247.03,143,8.01562118623383,346.33,0,22.649,3.8,2787.383,2.524,10.096,189
"946",10,"migrou",29,0.167008898015058,"Não",0,1,"NÃO",6,1,1,1,"Nordeste",40970,"PP-II",10247.03,143,8.01562118623383,346.33,0,22.649,3.8,2787.383,2.524,10.096,189
"947",47,"migrou",32,0.0848733744010951,"Não",0,1,"NÃO",5.65957446808511,1,1.02127659574468,1.02127659574468,"Nordeste",40970,"PP-II",10247.03,143,8.01562118623383,346.33,0,22.649,3.8,2787.383,2.524,10.096,189
"948",54,"migrou",31,0.0848733744010951,"Não",0,1.05882352941176,"NÃO",5.05555555555556,1.52777777777778,1.65277777777778,NA,"Nordeste",40970,"PP-II",10247.03,143,8.01562118623383,346.33,0,22.649,3.8,2787.383,2.524,10.096,189
"949",6,"migrou",29,0.167008898015058,"Não",0,1,"NÃO",5,1.375,1,NA,"Nordeste",4505,"PP-I",7440.92,109,6.32630410654828,630.41,0,0,4.4,4439.584,0,18.695,194
"950",73,"permanece",76,28.9993155373032,"Sim",1.33333333333333,1,"SIM",4.6986301369863,2.28082191780822,1.04109589041096,NA,"Nordeste",3518,"PP-I",7739.93,105,6.39567936327459,764.81,0,0,3.9,8139.414,51.613,25.806,118
"951",24,"migrou",40,2.50239561943874,"Sim",2.41666666666667,2.57894736842105,"NÃO",5,1.40789473684211,1.57894736842105,1,"Nordeste",14958,"PP-I",9309.53,159,6.05027410081562,538.92,0,0,4.4,4153.169,19.613,26.151,246
"952",43,"migrou",78,43.0855578370979,"Não",0,1.02325581395349,"NÃO",4.40909090909091,4.52272727272727,1.52272727272727,1,"Nordeste",9420,"PP-I",7673.92,107,4.90445859872611,702.72,0,0,5,6616.505,30.669,61.337,263
"953",23,"migrou",39,0.167008898015058,"Não",0,1.43478260869565,"NÃO",5.54545454545455,3.93939393939394,1.36363636363636,0.772727272727273,"Nordeste",4180,"PP-I",6955.99,102,6.05263157894737,688.41,0,0,4.3,3870.864,0,0,141
"954",34,"migrou",31,0.0848733744010951,"Não",0,1,"NÃO",7,3.31470588235294,3.06617647058824,1.16176470588235,"Nordeste",2970,"PP-I",18313.7,303,8.72053872053872,1222.65,59.9,33.245,3.8,5322.494,33.223,33.223,482
"955",67,"migrou",45,16.498288843258,"Não",0,1.17910447761194,"SIM",6.68354430379747,1.5253164556962,1.37974683544304,1.37341772151899,"Nordeste",42559,"PP-II",9422.9,110,6.32533659155525,753.55,4.36,10.202,3.9,775.868,5.119,5.119,54
"956",21,"migrou",34,2.5845311430527,"Não",0,1,"NÃO",5,1.38095238095238,2.04761904761905,0.8,"Nordeste",30641,"PP-II",10983.41,168,8.41356352599458,556.52,55.25,13.197,3.1,2078.106,3.314,3.314,351
"957",11,"migrou",31,0,"Não",0,1,"NÃO",4,1,1,1,"Nordeste",10641,"PP-I",7629.12,135,6.10844845409266,567.04,0,0,3.9,2936.031,18.327,9.163,195
"958",39,"migrou",30,0.0848733744010951,"Não",0,1.02564102564103,"NÃO",4.5,1.7,1.025,1.2,"Nordeste",2827,"PP-I",8548.93,115,5.97806862398302,1102,0,0,4.7,5202.953,0,33.568,116
"959",20,"migrou",29,0,"Não",0,1,"NÃO",6,2.125,1.53125,1,"Nordeste",13264,"PP-I",7941.2,137,4.86278648974668,439.17,0,27.512,4.2,3128.306,20.707,6.902,119
"960",30,"migrou",74,34.9979466119097,"Não",0,1,"NÃO",15.2666666666667,3.6,2.6,1.2,"Nordeste",162159,"GP",17151.73,158,15.2116132931259,679.29,43.22,20.251,4.4,3324.537,0.655,3.93,340
"961",35,"migrou",43,0.0848733744010951,"Não",0,1,"NÃO",6,1.77142857142857,1.8,1,"Nordeste",162159,"GP",17151.73,158,15.2116132931259,679.29,43.22,20.251,4.4,3324.537,0.655,3.93,340
"962",68,"permanece",40,0,"Não",0,1.58823529411765,"SIM",14.3823529411765,4,2.14705882352941,NA,"Nordeste",162159,"GP",17151.73,158,15.2116132931259,679.29,43.22,20.251,4.4,3324.537,0.655,3.93,340
"963",68,"migrou",39,0,"Não",0,1.30882352941176,"SIM",13.6470588235294,3.70588235294118,2.09558823529412,1.35294117647059,"Nordeste",162159,"GP",17151.73,158,15.2116132931259,679.29,43.22,20.251,4.4,3324.537,0.655,3.93,340
"964",9,"migrou",38,0.0848733744010951,"Não",0,1,"NÃO",18.5555555555556,3.44444444444444,2.5,3,"Nordeste",162159,"GP",17151.73,158,15.2116132931259,679.29,43.22,20.251,4.4,3324.537,0.655,3.93,340
"965",68,"permanece",38,0,"Não",0,1.61764705882353,"SIM",10.2647058823529,2.97058823529412,1.93382352941176,1.35294117647059,"Nordeste",162159,"GP",17151.73,158,15.2116132931259,679.29,43.22,20.251,4.4,3324.537,0.655,3.93,340
"966",56,"migrou",38,0.0848733744010951,"Não",0,1.125,"NÃO",8.16216216216216,2.21621621621622,1.55405405405405,NA,"Nordeste",162159,"GP",17151.73,158,15.2116132931259,679.29,43.22,20.251,4.4,3324.537,0.655,3.93,340
