"","meses_no_local_alocado","churn","idade","atuacao_previa_no_municipio","anos_atuacao_previa_no_municipio","media_vinculos_mes","Prorrogado","m_agente_saude","m_tec_aux_enf","m_enfermeiro","m_dentista","regiao_destino","populacao","porte","pib_percapita","variacao_pib","pop_ocupada_2019","var_taxa_ocupacao","orcamento_saude","esgotamento_sanitario","taxa_homicidio","ideb_anosfinais","investimento_infraestrutura","equipamentos_esportivos","equipamentos_culturais","distancia_capital"
"1180",63,"permanece",39,"Não",0,1,"SIM",10.1111111111111,1.95238095238095,1,1.44444444444444,"Norte",50832,"MP",7216.02,92,2666,-13.0014664742113,335.04,0,48.43,4.3,2878.617,1.88,5.64,104
"1181",64,"permanece",51,"Não",0,1,"SIM",7.31746031746032,4.76984126984127,1.22222222222222,NA,"Norte",58692,"MP",7952.36,90,3411,38.0880145701641,346.21,0,9.772,3.6,1427.428,4.914,3.276,355
"1182",63,"permanece",49,"Não",0,1,"SIM",6.82539682539683,2.07936507936508,1,1.14285714285714,"Norte",59023,"MP",13582.97,65,4849,-0.566429643765744,344.78,0,43.172,3.3,223.513,3.603,1.801,117
"1183",64,"permanece",64,"Não",0,1,"SIM",11.734375,4.85078125,1.125,NA,"Norte",64831,"MP",8283.4,103,3831,-2.05787814386953,389.19,0,20.734,3.7,2613.903,1.604,4.811,144
"1184",37,"migrou",48,"Não",0,1,"SIM",8.18918918918919,1.94594594594595,1.21621621621622,NA,"Norte",51641,"MP",9969.77,117,1924,-20.2483622731213,358.07,0,27.4,3.4,2077.279,4.309,2.154,273
"1185",64,"permanece",40,"Não",0,1.109375,"SIM",NA,NA,NA,NA,"Norte",62503,"MP",12666.64,150,4437,31.1479054671098,337.52,0,30.624,3.3,1770.659,3.272,3.272,264
"1186",54,"migrou",41,"Não",0,1,"SIM",17.4814814814815,2.94444444444444,2.12962962962963,0.935185185185185,"Norte",24042,"PP-II",63713.36,798,1716,-56.1584083255001,1999.45,0,97.099,3.3,2851.145,22.474,0,1708
"1187",65,"permanece",56,"Não",0,1.90769230769231,"SIM",16.0461538461538,4.67538461538462,1.4,NA,"Norte",45712,"PP-II",9088.25,-11,3650,42.5662428954781,470.14,0,45.423,3.5,3869.728,1.545,1.545,432
"1188",64,"permanece",50,"Não",0,1,"SIM",11.203125,5,4.0546875,2.5078125,"Norte",27482,"PP-II",16910.23,79,1947,8.43195872033473,258.55,1.01,55.006,4,911.948,7.511,11.267,578
"1189",54,"migrou",56,"Não",0,1,"SIM",7.81481481481481,2.2962962962963,1.01851851851852,1,"Norte",44573,"PP-II",7052.96,114,2643,39.4488710568444,531.33,0,10.87,3.4,834.508,2.197,6.591,230
"1190",64,"permanece",48,"Não",0,1,"SIM",12.4375,3.1875,3.25,NA,"Sudeste",785867,"GP",21218.9,66,104793,1.30180628489413,605.91,54.26,9.377,3.8,1988.845,0,1.221,38
"1191",63,"permanece",48,"Não",0,1,"SIM",4.6984126984127,8.99603174603175,1.57142857142857,1,"Norte",1590,"PP-I",16485.3,74,234,50.7570754716981,1275.39,0,49.628,NA,1872.074,0,50.582,138
"1192",64,"permanece",57,"Não",0,1,"SIM",3.984375,1,1,NA,"Nordeste",55499,"MP",7560.16,101,4248,56.9253681265756,439.69,47.36,31.786,3.9,3928.568,0,1.394,413
"1193",63,"permanece",46,"Não",0,1,"SIM",12.1428571428571,2.66825396825397,2.33690476190476,2.3015873015873,"Norte",37972,"PP-II",26850.16,113,4576,37.0510989563965,464.1,1.83,27.022,4.9,907.771,5.205,1.735,390
"1194",38,"migrou",43,"Não",0,1,"SIM",6,2.75657894736842,1.20394736842105,1.10526315789474,"Norte",11291,"PP-I",12310.63,47,824,39.7498505361525,516.45,0,12.554,3.3,947.857,6.408,6.408,270
"1195",63,"migrou",42,"Não",0,1.04761904761905,"SIM",6.53968253968254,1.16865079365079,1.09920634920635,NA,"Centro-oeste",10332,"PP-I",17460.59,150,989,27.8232193014518,867.4,0,0,4.3,307.163,9.603,9.603,757
"1196",64,"permanece",61,"Não",0,1,"SIM",8.890625,1.31640625,1.203125,1,"Norte",64831,"MP",8283.4,103,3831,-2.05787814386953,389.19,0,20.734,3.7,2613.903,1.604,4.811,144
"1197",64,"permanece",55,"Não",0,1,"SIM",10.4375,7.1875,1.421875,NA,"Norte",51641,"MP",9969.77,117,1924,-20.2483622731213,358.07,0,27.4,3.4,2077.279,4.309,2.154,273
"1198",58,"migrou",47,"Não",0,1,"SIM",4.63793103448276,1.94181034482759,1.01724137931034,NA,"Nordeste",24325,"PP-II",7813.83,80,1834,-41.5586418895771,584.06,7.53,122.775,4.6,2242.186,7.555,11.333,50
"1199",64,"permanece",47,"Não",0,1,"SIM",14.5,6.46875,4.6328125,2.815625,"Sudeste",785867,"GP",21218.9,66,104793,1.30180628489413,605.91,54.26,9.377,3.8,1988.845,0,1.221,38
"1200",57,"migrou",41,"Não",0,1,"SIM",11.6842105263158,4.05263157894737,2.03508771929825,1.75438596491228,"Nordeste",158813,"GP",17459.24,111,27308,4.96923616018141,636.85,80.5,29.494,3.1,3138.846,0.642,3.209,364
"1201",64,"permanece",38,"Não",0,1.015625,"SIM",10.6307692307692,10.5192307692308,2.42307692307692,1.50769230769231,"Norte",17848,"PP-I",15411.48,22,1740,12.471378070349,593.83,0,31.86,3.4,905.179,9.309,9.309,113
"1202",64,"permanece",44,"Não",0,1,"SIM",5.453125,2.09375,1.34375,1.046875,"Nordeste",10660,"PP-I",15906.15,184,834,57.4621662858353,657.72,0,0,3.8,1477.856,18.848,9.424,790
"1203",61,"migrou",51,"Não",0,1,"SIM",22,10.7008196721311,3.20491803278689,3.03688524590164,"Norte",107618,"GP",17539.99,65,10783,1.0069478552446,346.92,1.17,45.318,4.4,1386.035,1.672,3.344,22
"1204",63,"permanece",47,"Não",0,1,"SIM",26.0793650793651,12.6071428571429,5.81349206349206,5.11111111111111,"Norte",107618,"GP",17539.99,65,10783,1.0069478552446,346.92,1.17,45.318,4.4,1386.035,1.672,3.344,22
"1205",64,"migrou",45,"Não",0,1.03125,"SIM",3.18518518518519,2.37037037037037,1.88888888888889,1.11111111111111,"Norte",27482,"PP-II",16910.23,79,1947,8.43195872033473,258.55,1.01,55.006,4,911.948,7.511,11.267,578
"1206",63,"migrou",49,"Não",0,1,"SIM",8.06349206349206,1,1,NA,"Nordeste",22034,"PP-II",7072.64,122,1229,-6.10083367662563,562.36,40.59,12.837,3.7,1369.637,4.3,4.3,240
"1207",65,"migrou",33,"Não",0,1,"NÃO",7.2,2,1,1,"Nordeste",24062,"PP-II",14505.25,141,2898,15.8408188187474,566.48,0,20.558,4.2,1306.336,12.327,8.218,820
"1208",64,"permanece",56,"Não",0,1.109375,"SIM",11.4647887323944,3.01056338028169,1.98591549295775,1.15492957746479,"Norte",331942,"GP",16802.78,114,46243,8.90054604957501,506.52,4.14,20.027,4.7,2726.59,0.33,1.982,1375
"1209",19,"migrou",38,"Não",0,1,"NÃO",5.05263157894737,8,1,1,"Norte",3960,"PP-I",11173.44,94,300,18.9138576779026,730.33,0,0,3.6,1661.525,43.44,65.161,486
"1210",64,"permanece",40,"Não",0,1,"SIM",7,2,1,1.15625,"Nordeste",5954,"PP-I",7450.34,119,265,-4.82886527205025,658.64,0,0,4.1,4406.455,16.681,16.681,164
"1211",64,"permanece",50,"Não",0,1,"SIM",31.1875,5.1875,3.58984375,NA,"Nordeste",145643,"GP",8109.44,125,8193,22.0028013166448,332.69,39.14,13.912,4.1,3028.811,11.607,0.829,22.7
"1212",64,"permanece",38,"Não",0,1.109375,"SIM",8.33802816901408,1.40140845070423,1.17605633802817,1.01408450704225,"Nordeste",7027,"PP-I",7823.12,76,262,188.634224036956,465.76,0,38.501,4.9,4211.243,12.804,12.804,360
"1213",34,"migrou",37,"Não",0,1,"SIM",20.5882352941176,3.58823529411765,1.97058823529412,1,"Sudeste",7949,"PP-I",19302.35,96,635,40.476045543025,764.71,0,20.916,5.8,1895.811,42.413,31.81,776
"1214",14,"migrou",42,"Não",0,1,"NÃO",3,1.92857142857143,1,1,"Nordeste",32106,"PP-II",9136.97,89,5868,73.0182332870355,522.24,24.16,24.534,5.7,3457.379,12.372,3.535,90
"1215",63,"migrou",57,"Não",0,1.66666666666667,"SIM",15.7301587301587,6.8015873015873,1.71428571428571,NA,"Nordeste",27751,"PP-II",6998.87,135,1318,87.9498400048669,367.13,0,23.928,4.1,3119.25,0,0,244
"1216",34,"migrou",46,"Não",0,1.32352941176471,"NÃO",16.4473684210526,5.57894736842105,3.23684210526316,1.15789473684211,"Nordeste",156973,"GP",10983.6,66,17702,31.218499112243,635.95,5.5,29.719,3.9,3171.752,6.089,3.045,365
"1217",63,"permanece",45,"Não",0,1,"SIM",18.2063492063492,3.7,2.40634920634921,NA,"Norte",37972,"PP-II",26850.16,113,4576,37.0510989563965,464.1,1.83,27.022,4.9,907.771,5.205,1.735,390
"1218",64,"permanece",52,"Não",0,1,"SIM",15.015625,6.4296875,2.8578125,1.0390625,"Nordeste",114275,"GP",8411.4,67,9290,23.087654462475,542.03,9.23,24.418,3.9,2457.497,2.447,4.078,300
"1219",51,"migrou",43,"Não",0,1,"SIM",38.843137254902,2.46666666666667,2.46666666666667,NA,"Norte",37707,"PP-II",8256.57,61,4003,9.44222177003256,416.51,0,50.714,3.3,0,3.421,8.553,437
"1220",42,"migrou",63,"Não",0,1,"SIM",5.19047619047619,1.98809523809524,1.4047619047619,NA,"Norte",11479,"PP-I",21805.1,133,1115,39.4029137583827,617.61,0,45.314,4.1,618.873,0,7.56,535
"1221",14,"migrou",38,"Não",0,1.21428571428571,"NÃO",6.14285714285714,2,1,1,"Nordeste",38053,"PP-II",12101.51,102,5267,-3.70347501490501,755.56,63.1,22.64,6.7,3487.132,11.374,6.824,98
"1222",63,"migrou",42,"Não",0,1,"SIM",11.9365079365079,4.03174603174603,2.12698412698413,1.28571428571429,"Nordeste",28599,"PP-II",8162.03,88,1500,29.570927596536,495.33,0,58.775,3.7,2716.369,8.961,5.974,469
"1223",30,"migrou",43,"Não",0,1,"NÃO",15.8,2.6,2.16666666666667,NA,"Nordeste",37085,"PP-II",7384.54,116,1900,230.509337346911,483.09,0,36.201,3.5,3909.44,19.448,7.293,608
"1224",63,"permanece",46,"Não",0,1,"SIM",8.25396825396825,7.08730158730159,1.95238095238095,1.45238095238095,"Norte",126279,"GP",24228.19,202,18500,22.8696076220305,628.96,32,103.845,4.8,5258.258,2.65,3.534,830
"1225",64,"migrou",38,"Não",0,1.171875,"SIM",12.936170212766,3.08510638297872,2.38297872340426,NA,"Nordeste",103711,"GP",11953.28,97,9455,26.1651631412015,671.32,4.61,29.538,4.4,2835.831,4.779,3.823,248
"1226",64,"permanece",46,"Não",0,1,"SIM",2.93181818181818,4.22727272727273,1.20454545454545,1.63636363636364,"Centro-oeste",44317,"PP-II",20579.09,86,7356,15.1570112555739,753.47,23.46,15.421,4.1,2529.288,8.859,4.43,407
"1227",57,"migrou",53,"Não",0,1,"SIM",5.19298245614035,4.03947368421053,1.05263157894737,1.12280701754386,"Norte",126279,"GP",24228.19,202,18500,22.8696076220305,628.96,32,103.845,4.8,5258.258,2.65,3.534,830
"1228",64,"permanece",55,"Não",0,1,"SIM",8.875,2.78828125,1.015625,NA,"Norte",64831,"MP",8283.4,103,3831,-2.05787814386953,389.19,0,20.734,3.7,2613.903,1.604,4.811,144
"1229",59,"migrou",41,"Não",0,1,"SIM",8.94915254237288,3.33050847457627,1.72033898305085,1.20762711864407,"Norte",111785,"GP",14762.17,118,18182,42.7582605682863,493.4,10.66,47.901,3.9,3790.736,0.773,0.773,24
"1230",63,"migrou",59,"Não",0,1,"SIM",4.71428571428571,2.19047619047619,1,1,"Nordeste",244579,"GP",11947.19,159,19370,-13.8404873962658,461.18,39.14,27.577,4.6,6051.705,3.403,16.447,30
"1231",64,"permanece",52,"Não",0,1.78125,"SIM",16.921875,3.40625,3,NA,"Sudeste",785867,"GP",21218.9,66,104793,1.30180628489413,605.91,54.26,9.377,3.8,1988.845,0,1.221,38
"1232",64,"permanece",48,"Não",0,1,"SIM",8.0625,1.1875,1,NA,"Nordeste",55499,"MP",7560.16,101,4248,56.9253681265756,439.69,47.36,31.786,3.9,3928.568,0,1.394,413
"1233",64,"permanece",46,"Não",0,1,"SIM",9.265625,3.921875,1.015625,NA,"Centro-oeste",18108,"PP-I",14779.2,85,2769,21.5011041505249,785.08,88.87,20.114,5,1998.354,10.119,5.06,606
"1234",65,"migrou",47,"Sim",1.58333333333333,1.4,"SIM",8.53846153846154,1,1,NA,"Nordeste",10713,"PP-I",6577.96,123,306,14.263295488076,616.33,0,9.823,3.6,6092.713,0,48.967,296
"1235",64,"permanece",50,"Não",0,1,"SIM",10.90625,3.0625,1.640625,1.640625,"Nordeste",21149,"PP-II",8037.62,84,1049,-13.7843289583312,452.21,0,32.718,3.5,2018.029,0,4.717,236
"1236",57,"migrou",50,"Não",0,1,"SIM",9.48214285714286,1,1,NA,"Nordeste",51442,"MP",7739.16,108,2273,20.7628192867991,484.16,0,41.952,4,3223.076,1.915,3.829,217
"1237",52,"migrou",49,"Não",0,1,"SIM",23.1923076923077,2,2.01923076923077,NA,"Nordeste",57635,"MP",8282.73,71,3712,18.5080098053132,498.8,0,23.394,4.2,2087.836,0,2.761,296
"1238",52,"migrou",45,"Não",0,1,"SIM",9.96153846153846,2.65384615384615,1.07692307692308,1.17307692307692,"Nordeste",25322,"PP-II",6541.79,101,882,40.4976439346386,573.67,0,3.731,3.5,5483.564,0,3.757,139
"1239",65,"permanece",43,"Não",0,1,"SIM",7.24615384615385,1.64615384615385,1,1.21538461538462,"Nordeste",16966,"PP-I",14874.37,34,1522,-34.1738309170832,759.63,0,29.317,4.2,8810.471,17.799,0,62
"1240",63,"migrou",56,"Não",0,1,"SIM",21.8730158730159,3.03174603174603,2.65079365079365,2,"Nordeste",244579,"GP",11947.19,159,19370,-13.8404873962658,461.18,39.14,27.577,4.6,6051.705,3.403,16.447,30
"1241",64,"permanece",53,"Não",0,1,"SIM",9.390625,2.44921875,1.078125,NA,"Nordeste",55499,"MP",7560.16,101,4248,56.9253681265756,439.69,47.36,31.786,3.9,3928.568,0,1.394,413
"1242",64,"permanece",40,"Não",0,1,"SIM",8.953125,1.671875,1,1,"Nordeste",10223,"PP-I",6672.65,133,529,5.56395071889207,872.31,0,17.623,3.4,2672.46,26.558,8.853,333
"1243",65,"permanece",40,"Não",0,1,"SIM",7.16923076923077,1.96923076923077,1,1,"Nordeste",21149,"PP-II",8037.62,84,1049,-13.7843289583312,452.21,0,32.718,3.5,2018.029,0,4.717,236
"1244",48,"migrou",54,"Não",0,1,"SIM",5.85416666666667,2.30208333333333,1,NA,"Nordeste",21030,"PP-II",8613.74,110,872,25.2634381073391,546.09,0,4.759,3.4,2994.583,0,4.762,492
"1245",64,"migrou",45,"Não",0,1.703125,"SIM",7.921875,2.34375,1.09375,1.0078125,"Nordeste",67825,"MP",11164.88,91,6921,-16.2607550945185,283.4,3.34,48.039,NA,3208.61,13.597,6.043,220
"1246",52,"migrou",41,"Não",0,1.42307692307692,"SIM",6.04054054054054,3.62432432432432,1.68918918918919,NA,"Nordeste",18554,"PP-I",6936.09,134,941,56.5793970003474,443.3,0,15.438,3.5,816.389,15.55,5.183,100
"1247",63,"permanece",45,"Não",0,1.19047619047619,"SIM",6.44,3.07333333333333,1.12,NA,"Norte",23774,"PP-II",7041.68,-12,1658,61.6872859896485,346.31,0,12.764,4.5,2512.693,0,3.237,207
"1248",64,"permanece",47,"Não",0,1.21875,"SIM",7.65625,1,1,NA,"Nordeste",10713,"PP-I",6577.96,123,306,14.263295488076,616.33,0,9.823,3.6,6092.713,0,48.967,296
"1249",64,"permanece",40,"Não",0,1.015625,"SIM",6.921875,3.390625,1,1,"Nordeste",11597,"PP-I",15896.51,108,1101,36.0185864594129,573.4,0,0,4.5,1819.185,16.532,16.532,651
"1250",64,"migrou",44,"Não",0,1.171875,"SIM",7.6,2.31333333333333,1.58,NA,"Nordeste",147771,"GP",13169.68,133,15048,24.252036615457,574.65,1.32,36.749,NA,2417.387,1.276,1.276,16
"1251",64,"permanece",54,"Não",0,1,"SIM",2.25,1,1.09375,NA,"Nordeste",59712,"MP",7920.4,97,3722,0.7199105347932,393.3,29.03,8.212,5.4,3487.404,1.657,4.971,350
"1252",65,"permanece",59,"Não",0,1,"SIM",11.1076923076923,2.93846153846154,2.57692307692308,NA,"Nordeste",74174,"MP",11544.41,136,7867,31.9310567148642,613.92,20.47,22.079,5.8,3482.59,10.25,3.844,119
"1253",64,"migrou",44,"Não",0,1,"SIM",6.109375,1.734375,1.5,1,"Nordeste",24815,"PP-II",9137.7,136,1565,4.43138692820035,642.03,0,15.238,5,3127.778,19.432,19.432,288
"1254",58,"migrou",44,"Não",0,1.17241379310345,"SIM",5.8448275862069,2.37931034482759,1.03448275862069,1.01724137931034,"Nordeste",30294,"PP-II",11461.78,69,2890,-94.4333937699906,534.98,63.62,11.689,4.9,2159.757,17.681,5.894,534
"1255",63,"permanece",42,"Não",0,1,"SIM",6.04761904761905,2,1,1,"Sul",48938,"PP-II",32178.16,188,9594,10.4739762120241,552.89,100,4.047,5,1475.54,12.123,18.184,444
"1256",65,"permanece",61,"Não",0,1.16923076923077,"SIM",5.97368421052632,2.44078947368421,1.25789473684211,NA,"Nordeste",20213,"PP-II",7711.7,115,1678,41.4678667909603,638.13,0,28.458,5.3,2298.4,4.762,4.762,412
"1257",63,"permanece",44,"Não",0,1,"SIM",4.84126984126984,1.3015873015873,1.3968253968254,NA,"Nordeste",61443,"MP",16311.68,147,8052,36.1941064223901,572.77,2.27,40.394,4.4,333.19,0,4.833,167
"1258",65,"migrou",55,"Não",0,1.86153846153846,"SIM",22.4615384615385,2.98461538461538,3,NA,"Nordeste",349976,"GP",14075.44,52,80354,-0.752297150972282,387.16,45.31,38.473,4.4,2419.214,0.766,2.297,10
"1259",64,"permanece",45,"Não",0,1,"SIM",4,1.609375,1.203125,NA,"Nordeste",25135,"PP-II",9753.56,113,2145,20.5756929637527,593.53,8.48,29.169,5.8,2662.615,29.187,21.891,511
"1260",60,"migrou",57,"Sim",0.25,1,"SIM",7.86666666666667,1.55,1.28333333333333,1.23333333333333,"Nordeste",98064,"MP",16659.65,82,15064,7.36621531750829,552.93,15.68,16.586,5.1,3783.35,13.559,3.874,405
"1261",64,"permanece",43,"Não",0,1,"SIM",26.703125,15.34375,4.6796875,2.546875,"Norte",8653,"PP-I",33014.57,67,871,75.8071700057882,519.51,0,19.771,3.4,984.925,20.167,10.084,560
"1262",64,"migrou",57,"Não",0,1,"SIM",3.234375,1.8984375,1.0546875,NA,"Nordeste",105093,"GP",11896.23,64,16647,16.2188451925081,478.38,8.98,44.969,5,938.908,0.787,3.934,27
"1263",63,"permanece",48,"Não",0,1.34920634920635,"SIM",4.04705882352941,1.28235294117647,1.17647058823529,NA,"Nordeste",58415,"MP",14030.96,174,3951,30.7524923753362,626.95,2.15,53.65,5.1,1485.046,1.801,1.801,128
"1264",64,"permanece",46,"Não",0,1,"SIM",3.171875,1.890625,1.0546875,NA,"Nordeste",105093,"GP",11896.23,64,16647,16.2188451925081,478.38,8.98,44.969,5,938.908,0.787,3.934,27
"1265",55,"migrou",42,"Não",0,1,"SIM",5.69090909090909,6.16363636363636,2.50909090909091,1.61818181818182,"Nordeste",27214,"PP-II",11790.78,99,3161,39.7810201870838,872.42,1.84,20.652,5.1,1826.526,3.619,7.238,70
"1266",34,"migrou",42,"Não",0,1,"NÃO",11.2352941176471,3.45,1,1.05882352941176,"Nordeste",59566,"MP",6790.37,96,3855,25.5413713985172,691.6,5.76,27.567,3.7,2051.655,1.537,0,250
"1267",64,"permanece",54,"Não",0,1,"SIM",6,3.69921875,1.8515625,1.0625,"Nordeste",6569,"PP-I",8096.26,66,391,-7.5882837414273,721.97,0,14.223,3.3,1300.777,14.13,14.13,409
"1268",63,"permanece",47,"Não",0,1,"SIM",8,2,1.25396825396825,1.49206349206349,"Nordeste",13251,"PP-I",26451.8,33,2621,-11.5460007066125,633.64,18.91,27.96,2.7,2027.699,21.139,7.046,61
"1269",57,"migrou",55,"Não",0,1.26315789473684,"SIM",0,2.19166666666667,1.98611111111111,NA,"Norte",45448,"PP-II",10863.28,99,2168,28.460419443257,431.16,0,58.608,3.3,0,2.21,2.21,853
"1270",64,"migrou",44,"Não",0,1,"SIM",7.546875,2.59375,1.515625,NA,"Nordeste",13577,"PP-I",6047.63,103,554,1.28841744797441,756.51,0,13.605,3.7,2507.387,27.467,6.867,254
"1271",48,"migrou",43,"Não",0,1,"SIM",6.02083333333333,1,1.125,1,"Nordeste",17469,"PP-I",13060.52,93,1376,11.7051073082047,700.03,56.47,32.321,3.9,3289.889,10.852,16.279,156
"1272",64,"permanece",58,"Não",0,1,"SIM",9,1,1,1,"Nordeste",26774,"PP-II",11385.63,137,2261,24.7459736872316,494.69,7.63,3.787,2.8,2425.425,7.521,15.042,126
"1273",32,"migrou",42,"Não",0,1,"NÃO",5.9375,1,1,NA,"Nordeste",19719,"PP-I",10320.91,108,1575,5.74465877789704,812.96,0,19.668,4,4205.06,9.831,19.663,220
"1274",33,"migrou",40,"Não",0,1,"NÃO",8.15151515151515,2.24242424242424,1.09090909090909,1.18181818181818,"Nordeste",30802,"PP-II",8650.71,141,1849,15.1319079603418,640.98,44.46,9.521,4.4,8527.2,15.831,6.332,418
"1275",43,"migrou",35,"Não",0,1.13953488372093,"SIM",6.46511627906977,1.3953488372093,1,1,"Nordeste",23779,"PP-II",11194.24,119,1966,29.0470892975917,698.42,78.66,64.296,4.8,2315.719,4.048,8.097,156
"1276",64,"permanece",52,"Não",0,1,"SIM",4.828125,0.984375,1,1.03125,"Nordeste",27681,"PP-II",9945.75,132,2348,25.9343426655772,462.33,0,38.551,4.9,315.308,14.099,17.624,404
"1277",63,"migrou",46,"Sim",2.25,1,"SIM",6.73015873015873,1,1.18253968253968,1.12698412698413,"Nordeste",48648,"PP-II",8481.71,114,3072,6.89413413485204,414.35,100,41.386,4.2,3485.734,13.931,5.97,230
"1278",65,"migrou",44,"Não",0,1,"SIM",9,3.29230769230769,1.06153846153846,1,"Nordeste",58650,"MP",12462.07,87,6724,-20.5268812341989,822.81,0,25.124,5,0,15.744,9.446,164
"1279",64,"migrou",43,"Não",0,1,"SIM",4.90625,1,1.734375,NA,"Nordeste",23879,"PP-II",10957.81,105,2158,42.9052958035537,514.44,0,15.763,4.4,4254.933,3.956,11.868,128
"1280",52,"migrou",43,"Não",0,1,"SIM",10.5,5.89711538461538,2.90192307692308,1.52019230769231,"Sul",4540,"PP-I",20286.63,103,552,25.69466808446,1017.93,6.74,0,NA,4206.942,41.305,41.305,465
"1281",29,"migrou",42,"Não",0,1,"NÃO",8.37931034482759,1,1,1,"Nordeste",17150,"PP-I",14250.06,239,1612,72.7946553214119,690.51,0,41.679,3.9,925.802,8.367,4.184,72
"1282",51,"migrou",41,"Não",0,1,"SIM",5.66666666666667,3.25490196078431,1.49019607843137,1,"Sudeste",5192,"PP-I",22058.54,99,509,12.2469197732447,1079.85,100,35.467,NA,2215.027,87.658,17.532,772
"1283",64,"migrou",44,"Não",0,1,"SIM",4.40625,4.171875,2.2890625,1.4296875,"Nordeste",7184,"PP-I",8436.48,129,519,0.604673705959698,732.07,0,27.937,4.2,763.728,0,0,199
"1284",64,"permanece",46,"Não",0,1,"SIM",21.640625,5.375,4.7890625,2.1875,"Nordeste",33439,"PP-II",9099.46,87,1763,5.92597133968859,420.78,0,23.005,3.1,3423.451,14.53,5.812,174
"1285",63,"migrou",59,"Não",0,1,"SIM",6.01587301587302,1.14285714285714,1,1,"Nordeste",31786,"PP-II",16447.93,192,2037,-7.51330031306637,631.02,0,32.209,3.9,3268.517,5.88,2.94,127
"1286",64,"permanece",43,"Não",0,1,"SIM",5.046875,1.34375,1.046875,1.015625,"Centro-oeste",29219,"PP-II",42014.09,147,5974,10.26983276634,970.89,1.56,31.103,NA,2481.082,15.855,3.964,745
"1287",56,"migrou",45,"Não",0,1,"SIM",5.60714285714286,1.69642857142857,1.39285714285714,NA,"Nordeste",9151,"PP-I",10934.82,76,595,9.85539565771137,561.81,35.65,9.762,3.9,2840.731,0,9.821,488
"1288",64,"permanece",43,"Não",0,1.125,"SIM",11.9848484848485,6,1.62878787878788,NA,"Nordeste",82590,"MP",17467.26,108,12012,9.29062783361552,727.72,7.7,31.049,3.4,4163.932,2.488,8.707,336
"1289",40,"migrou",39,"Não",0,1,"SIM",3.175,1.3,1.05,1,"Nordeste",22712,"PP-II",14810.22,231,910,4.94679451618516,550.8,16.05,18.046,4,2415.354,9.029,4.514,144
"1290",61,"migrou",38,"Não",0,1,"SIM",5.68852459016393,3.27868852459016,1.89508196721311,NA,"Sul",29886,"PP-II",48564.36,99,3342,3.1137859887107,552.27,23.68,43.222,NA,44.432,6.208,9.311,323
"1291",62,"permanece",38,"Não",0,1.03225806451613,"SIM",7.4375,1.1984375,1.7296875,1.140625,"Centro-oeste",3779,"PP-I",15846.28,90,408,51.371435051925,1021.73,0,0,NA,1125.609,0,0,465
"1292",42,"migrou",41,"Não",0,1,"SIM",11.9761904761905,6.09523809523809,4.65119047619048,2.0952380952381,"Nordeste",7913,"PP-I",13478.4,110,807,15.6510486500037,783.58,0,43.103,2.9,7007.951,10.871,10.871,35
"1293",49,"migrou",49,"Não",0,1.10204081632653,"SIM",5.96296296296296,3.52777777777778,4.00925925925926,1.01851851851852,"Nordeste",29668,"PP-II",16874.09,122,4122,51.9417790819749,469.27,0,67.102,2.6,2512.102,5.883,8.824,77
"1294",43,"migrou",45,"Não",0,1,"SIM",12.075,8.8125,4.29375,2.5375,"Nordeste",11533,"PP-I",13121.86,92,706,-41.9560030067775,545.6,0,47.551,3.8,4179.306,7.948,7.948,51
"1295",48,"migrou",45,"Não",0,1.625,"SIM",5,1.90540540540541,1.21621621621622,NA,"Nordeste",35362,"PP-II",23702.24,36,3578,37.8925585562345,528.2,0,66.287,3.3,1728.058,4.941,2.471,232
"1296",21,"migrou",45,"Não",0,1.0952380952381,"SIM",6.08695652173913,1.23913043478261,1,NA,"Sudeste",45059,"PP-II",24015.66,109,4115,39.5139253166351,704.83,0,49.757,4.8,1331.707,0,4.739,327
"1297",63,"migrou",52,"Não",0,1.93650793650794,"SIM",5,2.5952380952381,1.25396825396825,1,"Nordeste",370879,"GP",21459.83,87,82777,5.20229401275104,752.09,82.96,51.406,4.6,3083.584,1.18,2.951,518
"1298",33,"migrou",51,"Não",0,1.87878787878788,"NÃO",7,1,1,1,"Nordeste",21491,"PP-II",7857.84,103,1739,-2.11827112306929,520.22,6.69,63.159,2.9,8182.426,29.775,3.722,500
